DL
N=100
FORMAT=EDGELIST1
DATA:
        1      6  3.00
        1     21  2.00
        1     29  3.00
        1     38  2.00
        1     46  5.00
        1     64  2.00
        1     87  1.00
        2     39  1.00
        2     65  3.00
        2     68  4.00
        3      6  3.00
        3     26  4.00
        3     28  2.00
        3     35  4.00
        3     48  3.00
        3     68  2.00
        3     73  2.00
        3     80  2.00
        4      3  2.00
        4     35  4.00
        4     48  3.00
        4     63  2.00
        4     68  3.00
        4     97  3.00
        4    100  4.00
        5      2  2.00
        5     12  3.00
        5     37  2.00
        5     39  2.00
        5     62  2.00
        5     65  3.00
        5     92  1.00
        6      1  2.00
        6     79  6.00
        6     87  2.00
        6     89  2.00
        7      5  1.00
        7     33  1.00
        7     39  1.00
        7     54  1.00
        7     62  1.00
        7     65  1.00
        7     84  3.00
        7     92  2.00
        8     12  4.00
        8     47  4.00
        8     49  3.00
        8     60  1.00
        8     67  4.00
        8     75  6.00
        9     80  2.00
       11     21  1.00
       11     31  1.00
       11     44  4.00
       11     47  1.00
       11     48  3.00
       12     11  1.00
       12     31  3.00
       12     49  4.00
       13     21  4.00
       13     50  5.00
       13     51  1.00
       13     52  2.00
       14     54  1.00
       14     65  1.00
       14     98  1.00
       16     66  4.00
       17     83  6.00
       18      9  2.00
       18     19  4.00
       18     28  2.00
       18     35  1.00
       18     43  1.00
       18     56  1.00
       18     68  3.00
       18     73  3.00
       18     80  2.00
       19     13  2.00
       19     21  2.00
       19     42  3.00
       19     50  2.00
       19     59  2.00
       19     68  3.00
       19     73  2.00
       19     85  2.00
       19    100  3.00
       20     47  3.00
       20     61  5.00
       20     67  4.00
       20     76  4.00
       20     78  4.00
       20     81  3.00
       21     11  2.00
       21     13  5.00
       21     42  1.00
       21     48  2.00
       21     50  2.00
       21     59  1.00
       21     64  2.00
       21     80  1.00
       21     85  1.00
       23     11  1.00
       23     22  1.00
       23     31  1.00
       23     32  1.00
       23     39  1.00
       23     95  2.00
       25     59  2.00
       26      3  4.00
       26     79  5.00
       26     81  1.00
       27     58  1.00
       28     18  1.00
       28     56  5.00
       28     68  1.00
       28     73  1.00
       28     97  1.00
       28    100  1.00
       29      1  4.00
       29     42  2.00
       29     46  2.00
       30     74  1.00
       30     82  3.00
       30     94  1.00
       30     99  2.00
       31     11  2.00
       31     12  3.00
       31     44  3.00
       32     10  2.00
       32     26  2.00
       32     95  2.00
       33      7  1.00
       33     15  1.00
       33     36  2.00
       33     39  1.00
       33     54  1.00
       33     65  1.00
       34      3  1.00
       34     56  1.00
       34     68  1.00
       34     73  1.00
       35      4  4.00
       35     48  5.00
       35     60  2.00
       35     63  2.00
       35     64  3.00
       35     68  3.00
       35     81  4.00
       35     97  3.00
       35    100  5.00
       36     28  2.00
       37      5  4.00
       37      7  1.00
       37     33  1.00
       37     39  2.00
       37     62  2.00
       37     65  1.00
       37     84  1.00
       37     92  2.00
       40     39  1.00
       40     72  4.00
       40     92  3.00
       42     85  1.00
       43      3  2.00
       43     13  3.00
       43     68  1.00
       43     72  4.00
       43     80  1.00
       45     66  5.00
       45     76  3.00
       47     11  2.00
       47     20  2.00
       47     35  4.00
       47     43  1.00
       47     61  6.00
       47     63  3.00
       47     67  6.00
       47     81  3.00
       47     97  2.00
       48      4  2.00
       48     11  2.00
       48     21  2.00
       48     35  3.00
       48     64  2.00
       48     68  1.00
       48     73  2.00
       48     85  5.00
       48     97  1.00
       48    100  3.00
       49      5  3.00
       49     11  4.00
       49     12  4.00
       49     31  1.00
       50     13  3.00
       50     52  2.00
       50     80  5.00
       51     52  4.00
       51     55  3.00
       51     56  2.00
       52     13  2.00
       52     50  2.00
       52     51  5.00
       52     55  2.00
       52     56  2.00
       52     59  2.00
       55     51  6.00
       56     28  5.00
       58     74  4.00
       58     94  3.00
       59     68  3.00
       62      5  2.00
       62      7  1.00
       62     33  1.00
       62     37  1.00
       62     39  1.00
       62     65  1.00
       62     84  1.00
       62     88  1.00
       63     68  3.00
       63     97  5.00
       67      8  3.00
       67     20  2.00
       67     35  5.00
       67     47  5.00
       67     81  3.00
       68     19  3.00
       68     59  2.00
       68    100  3.00
       69     15  1.00
       69     58  1.00
       69     82  1.00
       69     94  1.00
       71      6  1.00
       71     19  2.00
       71     28  1.00
       71     36  2.00
       71     64  1.00
       71     80  1.00
       71     93  1.00
       72     43  2.00
       73      3  2.00
       73     18  2.00
       73     19  2.00
       73     28  1.00
       73     48  2.00
       73     59  1.00
       73     97  2.00
       73    100  2.00
       74     57  4.00
       74     88  4.00
       75      8  2.00
       75     10  1.00
       75     12  2.00
       75     26  1.00
       75     53  1.00
       75     60  2.00
       75     67  1.00
       75     96  1.00
       76     20  4.00
       76     26  3.00
       76     35  1.00
       76     47  1.00
       76     61  5.00
       76     81  1.00
       77     94  1.00
       78      1  1.00
       78      3  3.00
       78      6  1.00
       78     20  2.00
       78     26  3.00
       78     61  3.00
       79      1  2.00
       79      6  4.00
       79     29  2.00
       79     46  2.00
       79     80  3.00
       79     85  3.00
       79     87  1.00
       79     89  2.00
       80      6  3.00
       80     13  4.00
       80     19  3.00
       80     24  2.00
       80     50  6.00
       80     52  1.00
       80     64  2.00
       80     79  5.00
       80     85  5.00
       81     35  4.00
       81     47  4.00
       81     66  2.00
       82     69  1.00
       82     74  2.00
       82     75  5.00
       82     78  3.00
       82     94  1.00
       83     17  6.00
       83     45  3.00
       83     53  1.00
       84      5  1.00
       84      7  4.00
       84     15  2.00
       84     33  3.00
       84     37  2.00
       84     39  5.00
       84     40  1.00
       84     65  2.00
       84     88  2.00
       84     92  1.00
       85     19  2.00
       85     21  2.00
       85     35  2.00
       85     42  6.00
       85     48  6.00
       85     80  4.00
       87      6  2.00
       88      5  2.00
       88     39  1.00
       88     62  1.00
       88     71  1.00
       89      1  2.00
       89      6  2.00
       89     29  2.00
       89     46  2.00
       89     93  1.00
       90     65  4.00
       91     41  5.00
       92     40  4.00
       92     44  3.00
       92     98  2.00
       93     89  1.00
       94     98  1.00
       95      3  2.00
       95     23  2.00
       95     26  2.00
       95     28  2.00
       95     32  2.00
       95     81  2.00
       97     28  2.00
       97     42  3.00
       97     48  3.00
       97     63  3.00
       97     68  3.00
       97     81  4.00
       98     44  1.00
      100      4  2.00
      100     19  2.00
      100     21  2.00
      100     35  3.00
      100     48  3.00
      100     59  3.00
      100     64  3.00
      100     68  4.00
