DL
N=624
FORMAT=EDGELIST1
DATA:
        1     23  5.00
        1    296  5.00
        1    594  5.00
        2     61  5.00
        2    311  5.00
        2    356  5.00
        2    539  4.00
        3     25  3.00
        3    154  5.00
        3    210  5.00
        3    369  5.00
        3    425  4.00
        3    442  5.00
        3    481  5.00
        3    523  4.00
        3    533  6.00
        4      8  3.00
        4    253  2.00
        6     22  2.00
        6    166  2.00
        6    188  5.00
        6    271  3.00
        6    299  4.00
        6    316  4.00
        6    331  2.00
        7    496  2.00
        7    520  1.00
        8    347  3.00
       10    294  1.00
       10    511  4.00
       10    567  1.00
       12     23  3.00
       12     35  4.00
       12     47  2.00
       12    267  3.00
       12    383  6.00
       12    550  4.00
       12    551  4.00
       13    119  6.00
       13    128  1.00
       13    161  2.00
       13    227  2.00
       13    354  5.00
       13    423  4.00
       13    542  4.00
       13    549  5.00
       15     74  4.00
       15    270  3.00
       15    624  6.00
       16    126  1.00
       16    258  1.00
       16    369  2.00
       16    453  4.00
       16    544  6.00
       17     22  6.00
       17    188  2.00
       17    299  6.00
       17    371  2.00
       18      1  5.00
       18     36  2.00
       18    536  2.00
       19     54  2.00
       19    320  1.00
       19    580  5.00
       19    604  1.00
       19    619  1.00
       22     17  6.00
       22    188  5.00
       22    277  5.00
       22    299  6.00
       23    384  4.00
       23    454  4.00
       23    551  6.00
       24     36  3.00
       24    178  3.00
       24    453  1.00
       24    505  1.00
       24    536  2.00
       25    388  3.00
       25    425  2.00
       25    515  5.00
       26    575  6.00
       28    171  3.00
       28    199  3.00
       28    453  1.00
       28    455  3.00
       28    486  4.00
       28    497  3.00
       28    620  4.00
       29     22  4.00
       29    101  5.00
       29    147  4.00
       29    160  4.00
       29    272  5.00
       29    382  6.00
       29    516  4.00
       30     23  1.00
       30     46  1.00
       30    333  1.00
       30    346  1.00
       30    383  1.00
       30    451  1.00
       30    506  1.00
       30    570  3.00
       30    585  1.00
       31     53  4.00
       31    144  5.00
       31    156  3.00
       31    191  5.00
       31    279  5.00
       31    467  6.00
       31    500  3.00
       31    526  5.00
       32     34  5.00
       32    307  3.00
       32    372  5.00
       33    223  2.00
       33    274  3.00
       33    392  3.00
       33    516  5.00
       34     32  6.00
       34    307  6.00
       34    372  3.00
       35     12  5.00
       35     47  5.00
       35    383  5.00
       35    386  3.00
       35    462  4.00
       35    534  3.00
       35    551  5.00
       36    525  3.00
       36    536  5.00
       37    280  5.00
       37    301  1.00
       37    379  5.00
       38    119  2.00
       38    255  2.00
       38    265  1.00
       38    306  5.00
       38    414  1.00
       38    549  2.00
       38    582  3.00
       38    584  1.00
       39    142  1.00
       39    360  1.00
       39    439  6.00
       39    443  4.00
       39    455  2.00
       39    615  2.00
       40     44  2.00
       40    196  3.00
       40    236  1.00
       40    606  4.00
       42     46  3.00
       42    232  4.00
       42    326  2.00
       42    356  2.00
       42    386  2.00
       42    451  3.00
       42    462  2.00
       42    548  3.00
       42    619  2.00
       44     40  1.00
       44    161  1.00
       44    165  1.00
       44    576  1.00
       44    606  1.00
       46     42  4.00
       46    155  4.00
       46    291  4.00
       46    333  3.00
       46    451  3.00
       46    462  5.00
       46    485  4.00
       46    506  4.00
       46    589  3.00
       46    619  5.00
       47     35  6.00
       47    161  6.00
       47    393  4.00
       47    479  1.00
       47    534  6.00
       47    551  6.00
       48     41  2.00
       48     73  6.00
       48    220  3.00
       48    547  4.00
       51     42  4.00
       51     56  1.00
       51     75  1.00
       51    151  4.00
       51    232  4.00
       51    383  3.00
       51    417  1.00
       51    462  1.00
       51    548  5.00
       51    551  1.00
       52     75  5.00
       52    417  4.00
       52    451  4.00
       52    462  4.00
       52    533  4.00
       54     20  2.00
       54     21  2.00
       54    170  5.00
       54    354  6.00
       54    378  2.00
       54    423  6.00
       55     56  5.00
       55    189  4.00
       55    215  5.00
       55    225  4.00
       55    446  4.00
       56     52  1.00
       56     55  6.00
       56    136  1.00
       56    281  6.00
       56    451  1.00
       56    462  1.00
       56    528  3.00
       57    122  2.00
       57    334  2.00
       57    434  3.00
       58     67  1.00
       58    102  5.00
       58    109  4.00
       58    157  3.00
       58    166  3.00
       58    169  2.00
       58    186  2.00
       58    207  1.00
       58    553  3.00
       59     52  1.00
       59    295  1.00
       59    498  1.00
       59    584  1.00
       60    250  4.00
       60    559  1.00
       61    218  4.00
       61    341  4.00
       62    136  4.00
       62    237  2.00
       62    245  3.00
       62    391  3.00
       62    405  2.00
       62    430  4.00
       62    610  1.00
       63    247  5.00
       63    319  2.00
       63    341  1.00
       63    364  1.00
       63    436  6.00
       63    459  5.00
       63    496  3.00
       63    557  1.00
       64    134  5.00
       64    459  4.00
       64    468  4.00
       65    114  1.00
       65    202  2.00
       65    237  2.00
       65    251  3.00
       65    257  1.00
       65    391  1.00
       65    393  2.00
       65    406  4.00
       67    102  5.00
       68    199  5.00
       68    272  4.00
       68    274  6.00
       68    350  5.00
       68    463  5.00
       69    124  1.00
       69    242  1.00
       69    331  2.00
       69    372  5.00
       69    568  1.00
       70    258  6.00
       70    453  6.00
       73     48  6.00
       73    220  2.00
       73    309  3.00
       73    375  1.00
       73    547  4.00
       74     15  4.00
       74     30  4.00
       74     76  6.00
       74    128  6.00
       74    161  3.00
       74    208  4.00
       75     51  5.00
       75     52  6.00
       75    327  3.00
       75    417  4.00
       75    467  4.00
       75    488  3.00
       75    537  4.00
       75    584  5.00
       76     74  6.00
       76    421  3.00
       79    125  4.00
       79    241  4.00
       79    490  4.00
       80    178  2.00
       80    182  4.00
       80    226  2.00
       81    133  2.00
       81    138  3.00
       81    190  2.00
       81    320  1.00
       81    508  3.00
       82    238  5.00
       82    455  3.00
       82    497  4.00
       82    509  6.00
       82    545  5.00
       83     49  2.00
       83     84  5.00
       83    199  3.00
       83    235  2.00
       83    288  3.00
       83    339  2.00
       83    358  3.00
       83    368  2.00
       83    376  5.00
       83    428  3.00
       84     83  4.00
       84    154  5.00
       84    166  4.00
       84    167  5.00
       84    211  4.00
       84    217  4.00
       84    368  5.00
       84    482  5.00
       85     67  5.00
       85    102  3.00
       85    157  1.00
       85    169  4.00
       85    207  5.00
       85    268  5.00
       85    401  5.00
       85    484  3.00
       87     25  5.00
       87    101  5.00
       87    380  5.00
       88     96  1.00
       88    180  1.00
       89    206  3.00
       89    262  6.00
       89    513  4.00
       89    549  5.00
       91    485  3.00
       94    134  3.00
       94    251  2.00
       94    271  4.00
       94    313  5.00
       94    344  3.00
       95    199  2.00
       95    282  4.00
       95    416  3.00
       95    442  2.00
       97    102  6.00
       97    104  6.00
       97    157  6.00
       97    613  6.00
       98    155  6.00
       98    264  4.00
       98    287  1.00
       98    537  3.00
       98    601  2.00
       99     46  2.00
       99    191  4.00
       99    467  3.00
       99    469  5.00
       99    526  4.00
       99    570  4.00
      100    214  3.00
      100    263  6.00
      100    509  3.00
      101     85  2.00
      101    157  5.00
      101    169  5.00
      101    401  5.00
      102     58  4.00
      102     67  4.00
      102     85  3.00
      102     97  5.00
      102    157  4.00
      102    166  6.00
      102    169  3.00
      102    207  3.00
      102    401  3.00
      103    114  3.00
      104     37  3.00
      104     97  6.00
      104    101  2.00
      104    157  5.00
      104    166  5.00
      104    169  3.00
      104    385  6.00
      104    401  5.00
      105     24  3.00
      105    228  2.00
      105    283  4.00
      105    453  4.00
      105    597  4.00
      106     42  1.00
      106    104  3.00
      106    156  4.00
      106    327  4.00
      106    379  2.00
      106    386  3.00
      106    491  3.00
      107    122  5.00
      108     19  4.00
      108    122  3.00
      108    320  3.00
      108    352  3.00
      108    508  4.00
      110     41  2.00
      110     73  1.00
      110    414  1.00
      111    180  2.00
      111    205  5.00
      111    270  3.00
      111    518  1.00
      112    312  6.00
      112    503  2.00
      113     77  3.00
      113    177  1.00
      113    178  1.00
      113    399  2.00
      113    444  2.00
      113    462  1.00
      113    607  1.00
      113    619  1.00
      114    103  3.00
      114    220  2.00
      114    540  2.00
      115     89  3.00
      115    262  4.00
      116    216  3.00
      116    424  5.00
      117    311  2.00
      117    330  2.00
      118     89  2.00
      118    179  2.00
      118    609  3.00
      119     13  6.00
      119     89  1.00
      119    155  2.00
      119    185  5.00
      119    354  3.00
      119    423  3.00
      119    542  3.00
      119    549  1.00
      123    456  4.00
      124     69  2.00
      124     77  4.00
      124    126  3.00
      125     79  4.00
      125    490  2.00
      128     13  2.00
      128     74  6.00
      128    208  4.00
      128    314  2.00
      129     37  3.00
      129    256  5.00
      129    367  4.00
      129    437  2.00
      129    563  4.00
      130     81  2.00
      130    108  2.00
      130    133  4.00
      130    320  2.00
      130    508  4.00
      132     78  4.00
      132    249  4.00
      132    292  5.00
      133     52  2.00
      133    130  6.00
      133    191  6.00
      133    310  1.00
      133    417  3.00
      133    465  1.00
      133    467  4.00
      133    469  5.00
      133    622  2.00
      134     63  3.00
      134     64  5.00
      134    309  4.00
      134    426  2.00
      134    459  1.00
      134    476  4.00
      136     62  2.00
      136    245  6.00
      136    343  5.00
      136    405  5.00
      136    430  6.00
      137     30  5.00
      137    146  3.00
      137    328  3.00
      137    335  3.00
      137    483  6.00
      137    510  4.00
      138     13  3.00
      138     81  5.00
      138    127  6.00
      138    234  4.00
      138    320  4.00
      138    549  3.00
      139      5  1.00
      140    409  3.00
      140    539  1.00
      141     67  4.00
      141    239  4.00
      141    269  3.00
      141    377  2.00
      141    456  4.00
      141    577  4.00
      144     31  4.00
      144     53  3.00
      144    156  4.00
      144    279  3.00
      144    445  4.00
      144    451  2.00
      144    526  3.00
      144    537  4.00
      144    585  6.00
      145    252  2.00
      145    590  4.00
      146    137  3.00
      146    149  3.00
      146    370  2.00
      148     58  2.00
      148    106  1.00
      148    109  3.00
      148    157  2.00
      148    372  1.00
      148    387  1.00
      148    402  2.00
      149    195  4.00
      149    349  1.00
      149    355  3.00
      149    490  1.00
      150     28  1.00
      150    266  5.00
      151     23  2.00
      151     42  4.00
      151     51  6.00
      151     52  3.00
      151    232  3.00
      151    383  2.00
      151    548  4.00
      154     67  3.00
      154     84  6.00
      154    167  5.00
      154    211  1.00
      154    217  5.00
      154    222  5.00
      154    368  3.00
      154    369  3.00
      154    482  5.00
      155     46  4.00
      155     98  6.00
      155    119  3.00
      155    454  3.00
      155    601  5.00
      156     31  4.00
      156     52  5.00
      156    144  4.00
      156    158  6.00
      156    209  6.00
      156    462  5.00
      156    467  4.00
      156    526  4.00
      157     97  6.00
      157    101  4.00
      157    102  6.00
      157    166  5.00
      157    169  6.00
      157    207  5.00
      157    401  1.00
      157    613  5.00
      158    156  1.00
      158    209  6.00
      158    607  6.00
      159    344  1.00
      160     29  5.00
      160    535  3.00
      161     35  6.00
      161     47  5.00
      161    158  5.00
      161    314  4.00
      161    386  2.00
      161    467  1.00
      161    526  2.00
      161    551  6.00
      161    584  1.00
      164     60  3.00
      164    530  4.00
      164    559  2.00
      164    578  3.00
      167     84  5.00
      167    154  6.00
      167    217  6.00
      167    368  3.00
      167    379  3.00
      168     49  6.00
      168    358  4.00
      168    447  3.00
      169     85  5.00
      169    101  5.00
      169    102  3.00
      169    104  5.00
      169    157  6.00
      169    166  3.00
      169    207  6.00
      169    268  6.00
      169    401  6.00
      170     54  6.00
      170    158  2.00
      170    354  6.00
      170    433  2.00
      170    458  3.00
      170    551  2.00
      170    594  3.00
      170    622  3.00
      172    408  4.00
      172    410  2.00
      172    480  2.00
      172    572  2.00
      174    121  6.00
      174    516  3.00
      174    560  3.00
      175    251  1.00
      175    406  1.00
      175    407  4.00
      175    409  5.00
      175    555  1.00
      175    556  1.00
      176    178  3.00
      176    536  3.00
      176    538  5.00
      177     35  4.00
      177     47  2.00
      177     77  5.00
      177    113  2.00
      177    399  1.00
      177    444  3.00
      177    462  3.00
      177    551  2.00
      177    621  1.00
      178     24  5.00
      178     36  1.00
      178    113  3.00
      178    258  1.00
      178    453  1.00
      178    492  1.00
      178    525  2.00
      179     56  3.00
      179    230  3.00
      179    259  1.00
      179    295  2.00
      179    352  1.00
      180    270  2.00
      181    272  6.00
      181    274  6.00
      181    413  4.00
      181    522  3.00
      181    533  3.00
      182     80  6.00
      182    178  6.00
      182    226  5.00
      182    332  2.00
      184     15  6.00
      184     26  6.00
      184     27  6.00
      184     61  6.00
      184    244  5.00
      184    369  6.00
      184    489  5.00
      184    505  5.00
      185    119  6.00
      185    276  6.00
      185    465  6.00
      189     55  6.00
      189     67  5.00
      189     84  3.00
      189    167  4.00
      189    207  3.00
      189    399  3.00
      190     14  3.00
      190     81  3.00
      190    133  3.00
      190    434  1.00
      191     31  4.00
      191    144  3.00
      191    469  5.00
      192     12  2.00
      192     30  2.00
      192    161  2.00
      192    264  3.00
      192    352  3.00
      192    584  2.00
      193     96  1.00
      195    124  3.00
      195    149  3.00
      195    349  5.00
      195    355  5.00
      195    620  1.00
      196    236  2.00
      196    606  6.00
      197    249  3.00
      197    355  3.00
      197    377  3.00
      197    396  3.00
      197    502  4.00
      197    525  5.00
      197    574  5.00
      198    196  1.00
      198    221  1.00
      198    300  1.00
      200    206  5.00
      200    234  3.00
      200    310  3.00
      200    473  4.00
      201     14  4.00
      201    454  5.00
      201    485  4.00
      201    487  5.00
      202    204  4.00
      202    246  3.00
      202    257  3.00
      202    364  5.00
      203    323  6.00
      203    344  5.00
      203    572  6.00
      204     70  2.00
      204    202  6.00
      204    203  2.00
      204    246  2.00
      204    257  2.00
      204    364  3.00
      204    516  2.00
      204    560  3.00
      205    111  5.00
      205    297  5.00
      205    493  3.00
      206    192  2.00
      206    200  3.00
      206    273  2.00
      206    473  4.00
      206    550  2.00
      206    584  2.00
      206    609  5.00
      208     74  3.00
      208    128  4.00
      208    227  1.00
      208    295  3.00
      208    465  3.00
      208    557  2.00
      209     12  2.00
      209     30  2.00
      209    156  5.00
      209    158  6.00
      209    267  2.00
      209    607  4.00
      210      3  4.00
      211     83  3.00
      211     84  5.00
      211    217  3.00
      211    256  3.00
      211    369  4.00
      211    388  4.00
      212    306  3.00
      213     32  3.00
      213    372  2.00
      213    399  5.00
      213    591  4.00
      215     55  5.00
      215     66  5.00
      215    428  3.00
      215    447  1.00
      215    450  2.00
      215    483  1.00
      215    571  3.00
      216    116  3.00
      216    143  5.00
      216    424  5.00
      216    486  5.00
      216    489  2.00
      216    597  1.00
      216    603  2.00
      216    620  1.00
      219    260  2.00
      219    284  3.00
      219    470  5.00
      220    114  1.00
      220    196  1.00
      220    375  5.00
      220    547  3.00
      221     40  1.00
      221    576  3.00
      221    606  1.00
      223     33  1.00
