DL
N=25
FORMAT=EDGELIST1
DATA:
        1      3  4.00
        1      6  4.00
        1      8  5.00
        1     14  3.00
        1     20  2.00
        3      1  2.00
        3      5  4.00
        3      6  3.00
        3      8  4.00
        3     11  2.00
        3     14  4.00
        3     19  1.00
        4     13  2.00
        4     15  3.00
        4     25  4.00
        5      1  5.00
        5      3  6.00
        5      6  6.00
        5      8  6.00
        5      9  5.00
        5     14  6.00
        5     19  4.00
        5     23  5.00
        6      1  3.00
        6      3  3.00
        6      5  6.00
        6      9  2.00
        6     14  3.00
        6     20  4.00
        7     12  3.00
        7     23  3.00
        8      1  6.00
        8      3  6.00
        8      6  6.00
        8     14  5.00
        8     20  3.00
        9      1  3.00
        9      5  3.00
        9      6  2.00
        9      8  4.00
        9     10  3.00
        9     17  2.00
        9     19  3.00
        9     23  4.00
        9     25  4.00
       10      5  2.00
       10      6  2.00
       10      9  3.00
       10     12  2.00
       10     17  6.00
       10     19  1.00
       10     23  2.00
       11      1  3.00
       11      3  4.00
       11      6  2.00
       11      8  4.00
       11     14  4.00
       11     20  1.00
       11     24  3.00
       12      7  2.00
       12     10  3.00
       12     17  4.00
       12     19  1.00
       12     23  4.00
       13      4  3.00
       13     11  3.00
       13     12  1.00
       13     17  1.00
       13     19  4.00
       13     23  2.00
       13     25  2.00
       14      1  1.00
       14      3  4.00
       14      5  5.00
       14      6  2.00
       14      8  3.00
       14     11  2.00
       15      2  4.00
       15     18  3.00
       15     20  2.00
       15     21  2.00
       16      4  2.00
       16     10  1.00
       16     12  1.00
       16     17  1.00
       16     18  2.00
       16     21  6.00
       16     23  1.00
       16     25  5.00
       17      5  3.00
       17      7  4.00
       17      9  2.00
       17     10  5.00
       17     12  4.00
       17     19  2.00
       17     21  2.00
       17     23  4.00
       18      2  3.00
       18     15  4.00
       18     20  4.00
       19      3  1.00
       19      5  4.00
       19      6  2.00
       19      8  1.00
       19      9  4.00
       19     10  2.00
       19     14  1.00
       19     20  3.00
       19     23  1.00
       20      1  3.00
       20      3  4.00
       20      5  3.00
       20      6  6.00
       20     11  3.00
       20     14  4.00
       21     10  2.00
       21     12  1.00
       21     16  6.00
       21     17  2.00
       21     18  4.00
       21     23  3.00
       21     25  4.00
       22      1  1.00
       22      3  2.00
       22      6  3.00
       22     11  1.00
       22     14  2.00
       23      5  4.00
       23      6  1.00
       23      9  4.00
       23     10  1.00
       23     17  2.00
       24      1  2.00
       24      3  4.00
       24      6  5.00
       24     11  2.00
       24     14  3.00
       24     20  2.00
       24     23  3.00
       25      2  4.00
       25      3  2.00
       25      5  4.00
       25      6  1.00
       25      9  3.00
       25     23  4.00
