DL
NR=710, NC=3
FORMAT = FULLMATRIX DIAGONAL PRESENT
COLUMN LABELS:
"sex"
"race"
"grade"
LEVEL LABELS:
"Page 1"
DATA:
  2  1 10
  2  1 12
  2  1 10
  1  1  8
  1  1  7
  2  1 10
  2  1 11
  2  1 12
  2  5  9
  1  5 11
  1  1 10
  2  1 11
  2  1 10
  2  2 11
  1  1 12
  2  1 10
  2  1 12
  2  1 12
  1  1 10
  1  1  7
  2  1 12
  2  1 10
  1  1 11
  2  5  7
  1  1 11
  2  0 11
  1  1  8
  1  1 12
  2  1  7
  1  2  9
  1  5  7
  1  1  8
  2  5  8
  1  5  7
  1  1 11
  2  5  9
  2  1  8
  2  1 12
  1  1  7
  2  1 11
  1  5  8
  2  1 11
  1  1  9
  1  1 11
  1  1  9
  2  1 10
  2  1  8
  1  1 11
  2  1 12
  1  5  8
  1  1 11
  2  1  9
  2  1 10
  2  1  9
  2  1  7
  2  1  7
  1  1  8
  2  1  9
  1  1  0
  1  1  9
  2  1  8
  1  1  9
  2  1 12
  2  1  7
  2  1  9
  2  1  8
  2  1 11
  2  1  7
  2  2  7
  2  3 10
  1  1 10
  1  1 12
  2  1 10
  1  1  7
  2  1  9
  1  1  9
  1  3  9
  1  1 12
  1  1  9
  2  1 12
  2  1 10
  1  1 12
  2  1  8
  1  1  9
  2  1 12
  1  1  9
  1  1  9
  1  1  8
  2  1  7
  1  1  8
  1  1  8
  1  5 10
  2  1 12
  1  1  8
  1  1 10
  1  1 12
  1  1 11
  2  1 12
  2  0  8
  2  1 12
  1  1 10
  2  1  9
  2  1  7
  2  1 10
  1  1  7
  1  5  9
  1  1 12
  2  1 10
  1  1  8
  1  1 10
  2  1  7
  1  1  7
  1  1  9
  1  1  9
  1  1  8
  2  1  8
  1  1  9
  2  5  9
  2  1  9
  1  1  7
  1  1  7
  2  5  9
  2  1  9
  1  1 11
  2  1  7
  1  1 11
  2  1  9
  2  1 10
  1  1 10
  1  5 11
  2  5  8
  1  1 11
  1  1  9
  1  2  9
  1  2  8
  2  1  9
  1  3  9
  2  1 11
  1  1 12
  2  1  9
  2  1 11
  1  1  8
  1  1  8
  2  1  7
  2  1  7
  2  1 11
  1  1  7
  1  1  8
  2  1  9
  2  1  7
  1  5  8
  2  2 10
  2  5  7
  2  1  9
  2  1  9
  1  1  7
  1  1  9
  2  1 12
  1  1  8
  2  1 10
  1  1 11
  1  1 12
  2  1  8
  2  5  8
  2  1  9
  2  1 10
  1  1  9
  2  1 10
  2  1 11
  1  1  9
  2  1 12
  1  1 11
  1  1 10
  2  1  9
  1  1  7
  1  5  9
  1  1  7
  2  1 12
  1  1  8
  2  1 10
  1  1 10
  1  1  7
  2  1  8
  1  1 12
  2  1 12
  1  1  7
  1  1 11
  2  1  9
  1  1  9
  1  1 12
  1  1 12
  1  1 11
  2  5 12
  1  1 11
  1  1 12
  1  1 11
  2  1  7
  2  2 12
  2  1 10
  1  1 11
  1  1 12
  1  1  9
  2  1  8
  1  1  7
  2  1  7
  2  1 10
  2  1 12
  1  1 10
  1  1 11
  1  0  8
  1  5 12
  2  1  9
  1  1  8
  1  1 11
  1  1  7
  2  3 11
  2  1  7
  1  1  8
  1  1  8
  2  1  9
  1  1  9
  1  5  9
  1  1 11
  1  5  9
  2  1 11
  1  1  9
  1  1 11
  2  1  9
  1  1  8
  1  5 11
  2  1 12
  2  1 11
  1  1  9
  1  1  9
  2  0  8
  2  1  9
  2  1  9
  2  1  9
  1  1 10
  1  1  8
  1  1  7
  2  2  9
  2  1  9
  1  1  8
  2  1  9
  2  5  9
  1  1  8
  2  1 10
  2  1  7
  2  2  9
  2  1 12
  2  1  9
  2  1 10
  1  1 10
  1  1 10
  2  1  9
  1  5  7
  1  2  9
  2  1  9
  1  1 10
  2  2 11
  2  3  7
  2  1  9
  1  1 11
  2  1  9
  1  1  7
  1  1  7
  2  1 10
  2  1 11
  1  1 12
  2  1  7
  1  5 10
  1  1  9
  1  1 10
  1  1  8
  1  1 12
  1  1  8
  2  1 10
  2  1  9
  2  1 10
  1  1  8
  2  1 11
  2  5  9
  2  1  7
  2  5  8
  1  1  7
  1  1  9
  1  1 11
  2  1  8
  1  1  8
  1  1 12
  1  1 12
  1  5 10
  1  1  8
  0  5 11
  1  1 12
  2  1 11
  1  1  8
  2  1  9
  2  5  7
  1  2  8
  2  5 11
  2  1 10
  1  1  8
  1  1  8
  1  1 10
  2  1 11
  1  1 11
  1  1 11
  2  1  9
  1  1  8
  2  1  9
  2  1  7
  2  5  9
  2  1 12
  2  1 12
  2  5  8
  2  1 12
  1  1 11
  1  1  8
  1  1 11
  1  1  8
  2  0  8
  2  1 11
  2  1  8
  1  2  8
  2  2 12
  1  5  8
  2  1  7
  1  1 11
  1  2  9
  2  1  9
  2  1 11
  2  5 12
  1  3 11
  2  1  8
  2  1 12
  2  1 11
  1  1  8
  2  1  8
  2  2  8
  1  1 11
  1  1 12
  2  1 12
  1  1  7
  1  1  9
  2  1 10
  1  1 11
  2  1  9
  1  1  8
  2  1 12
  2  1 12
  1  1 12
  2  1 10
  1  1 10
  1  1  8
  2  1 12
  1  1 10
  1  1  7
  2  1 10
  1  1  9
  2  1 12
  1  1 11
  2  1 12
  1  1  9
  1  1 11
  1  1  8
  2  1  8
  2  1 12
  2  1 10
  1  1 12
  2  1 12
  1  1 10
  2  1 12
  1  1  9
  1  1 11
  2  1 10
  1  1  7
  2  1  7
  2  1  7
  1  2 11
  1  1  9
  2  1 12
  2  1  9
  2  1  7
  2  1 10
  1  1 10
  2  1  8
  1  1  7
  2  2  9
  2  1  9
  2  2 12
  2  1 12
  1  1  9
  2  1  9
  1  1  8
  2  1 12
  2  1  8
  1  5  7
  1  1  8
  2  1 11
  1  1 11
  2  5 12
  1  1 11
  1  0  7
  2  1  8
  1  1 10
  1  1 11
  1  1  9
  2  5  8
  2  1  8
  2  1  8
  1  1  9
  1  1  9
  1  1 11
  1  1 10
  1  1 12
  2  1  8
  2  1 12
  1  1  8
  1  1 12
  1  1  8
  2  5  9
  2  1 12
  2  5 11
  1  2  8
  1  1 12
  1  1  9
  2  1  8
  1  1 10
  1  1 11
  2  1 11
  2  3  9
  1  3  0
  0  0  0
  2  1  8
  2  1  9
  1  1  9
  2  3  9
  2  1 11
  2  1 11
  1  5  8
  2  1 11
  2  1 12
  2  1 11
  1  1  8
  2  1 10
  2  1 12
  2  1 12
  1  2  8
  2  1 11
  2  1  8
  2  1  8
  1  1  7
  1  1  8
  2  1  9
  2  1 12
  2  1  8
  2  1 10
  1  1 12
  1  1 10
  1  1  7
  2  1 12
  1  2 11
  2  5  7
  1  5  7
  2  1  9
  1  1 10
  1  1  7
  2  1  7
  2  1 12
  2  1 10
  2  1 10
  1  1 12
  2  2  7
  1  1  8
  1  1  9
  2  1  7
  2  1 11
  2  5  9
  2  1 12
  1  5 11
  2  3  8
  1  1 12
  1  1  7
  2  1 11
  1  1 10
  1  1  7
  1  1 12
  1  5  7
  2  1  9
  1  1 11
  2  1 10
  1  1  8
  2  1  7
  2  1 10
  2  1  7
  1  1  9
  1  5 11
  2  1  8
  2  1 12
  2  1  7
  2  1  8
  1  1  8
  1  1 11
  1  1 11
  1  5  8
  1  1 12
  1  1  9
  1  1  8
  2  2  8
  2  1  8
  2  1 11
  1  2 11
  2  1 11
  1  1 11
  2  2  7
  2  1  7
  2  2  9
  2  1  7
  1  1 10
  2  1 10
  1  1 10
  1  1 10
  1  1  7
  2  1 10
  2  1  8
  2  1  9
  2  1  7
  2  1  8
  2  1  7
  2  1 10
  2  1 12
  1  1 12
  2  1 11
  2  1  7
  1  1 10
  2  1 11
  2  2 12
  2  1  7
  2  1  9
  2  1 10
  1  1  7
  2  1  7
  1  1 12
  2  1  8
  2  1  9
  2  5  8
  1  1  9
  1  1  9
  2  1  9
  1  1  8
  1  1 12
  2  2 11
  2  1  8
  2  1 12
  1  1  7
  1  1 11
  2  1  7
  1  0  0
  2  1  8
  1  0  7
  2  1  8
  1  1  7
  1  1  7
  1  2 10
  2  1  9
  1  1  8
  2  5  7
  1  1  9
  1  1 11
  1  1 12
  2  1  7
  1  1  7
  2  2  7
  1  1 12
  2  1  7
  2  1 12
  1  2  8
