DL
N=710
FORMAT=EDGELIST1
DATA:
        1    126  2.00
        1    135  3.00
        1    268  3.00
        1    336  6.00
        1    659  3.00
        2      8  2.00
        2     67  5.00
        2     78  4.00
        2    139  4.00
        2    178  1.00
        2    201  4.00
        2    481  3.00
        2    484  1.00
        3      6  5.00
        3    108  1.00
        3    161  1.00
        3    180  3.00
        3    532  1.00
        3    550  2.00
        3    661  1.00
        3    674  6.00
        4     61  1.00
        4    400  1.00
        4    483  1.00
        4    610  1.00
        4    687  1.00
        4    690  1.00
        5      1  4.00
        5      2  4.00
        5     76  2.00
        5    215  1.00
        5    286  1.00
        5    326  3.00
        5    591  2.00
        6    161  5.00
        7     13  5.00
        7     80  3.00
        7    264  2.00
        7    366  2.00
        7    445  4.00
        8     46  3.00
        8     93  4.00
        8    162  6.00
        8    501  2.00
        8    553  5.00
        8    667  4.00
        9    152  6.00
        9    242  2.00
        9    439  3.00
        9    519  4.00
       10     12  1.00
       10     92  1.00
       10    451  1.00
       10    568  1.00
       10    603  1.00
       10    678  1.00
       10    682  1.00
       11    104  1.00
       11    216  1.00
       11    220  3.00
       11    232  2.00
       11    254  1.00
       11    366  2.00
       11    387  1.00
       11    461  3.00
       12    169  3.00
       12    172  1.00
       12    202  1.00
       12    330  6.00
       12    440  1.00
       12    535  2.00
       12    642  1.00
       12    645  1.00
       12    688  2.00
       13      1  2.00
       13      7  5.00
       13     38  3.00
       13    126  2.00
       13    180  2.00
       13    264  2.00
       13    533  2.00
       15     73  3.00
       15    353  2.00
       15    421  2.00
       15    545  2.00
       16     35  1.00
       16     81  2.00
       16    104  4.00
       16    208  1.00
       16    373  1.00
       16    377  2.00
       16    605  5.00
       17    193  4.00
       17    231  4.00
       17    474  4.00
       17    501  2.00
       18    315  1.00
       18    606  5.00
       20    105  2.00
       20    380  1.00
       20    396  3.00
       20    399  2.00
       20    517  1.00
       20    520  2.00
       20    677  2.00
       21    291  1.00
       21    480  6.00
       22     53  1.00
       22    206  2.00
       22    377  1.00
       22    588  3.00
       23     10  1.00
       23    227  1.00
       23    308  2.00
       23    309  2.00
       23    338  4.00
       23    443  1.00
       23    513  1.00
       23    694  1.00
       24    177  1.00
       24    244  2.00
       24    356  1.00
       24    367  4.00
       24    470  3.00
       24    559  3.00
       24    627  2.00
       25     42  2.00
       25     48  1.00
       25     51  2.00
       25    141  2.00
       25    146  3.00
       25    196  1.00
       25    432  2.00
       25    642  1.00
       26    225  3.00
       26    232  3.00
       26    440  2.00
       26    558  2.00
       26    639  2.00
       27     37  2.00
       27    143  2.00
       27    163  1.00
       27    203  3.00
       27    275  2.00
       27    304  1.00
       27    443  1.00
       27    446  4.00
       29    518  2.00
       29    529  2.00
       29    531  2.00
       29    595  2.00
       29    601  2.00
       31    399  4.00
       31    565  2.00
       31    591  1.00
       31    706  2.00
       32    204  5.00
       32    356  1.00
       33     35  3.00
       33    400  1.00
       33    452  1.00
       33    686  1.00
       33    688  3.00
       33    692  2.00
       34    257  6.00
       34    426  6.00
       34    464  6.00
       34    618  6.00
       35    124  3.00
       35    139  5.00
       35    360  1.00
       35    440  1.00
       35    479  1.00
       35    482  5.00
       35    535  2.00
       35    571  3.00
       35    688  6.00
       36     77  1.00
       36    127  1.00
       36    174  1.00
       36    528  1.00
       36    603  1.00
       36    672  1.00
       37    221  6.00
       37    320  2.00
       37    422  2.00
       37    438  2.00
       37    546  3.00
       37    552  2.00
       37    598  2.00
       37    612  6.00
       37    671  1.00
       38      7  3.00
       38      9  1.00
       38     13  4.00
       38    297  6.00
       38    522  5.00
       39     68  1.00
       39    121  2.00
       39    197  2.00
       39    385  1.00
       39    389  2.00
       39    466  1.00
       39    536  1.00
       39    543  2.00
       39    591  2.00
       39    601  1.00
       40     44  1.00
       40     48  3.00
       40    141  3.00
       40    223  1.00
       40    232  4.00
       40    376  2.00
       40    481  2.00
       40    554  2.00
       40    571  1.00
       40    639  4.00
       41    294  2.00
       41    322  2.00
       41    692  3.00
       41    695  6.00
       42     39  3.00
       42     44  1.00
       42    348  1.00
       42    360  3.00
       42    472  4.00
       42    499  1.00
       42    513  3.00
       42    538  4.00
       42    609  6.00
       43    210  3.00
       43    434  6.00
       43    503  3.00
       43    585  3.00
       43    701  3.00
       44     12  1.00
       44     67  6.00
       44    172  4.00
       44    330  3.00
       44    451  1.00
       44    479  3.00
       44    499  3.00
       44    642  4.00
       44    688  1.00
       45    222  5.00
       45    394  1.00
       45    413  1.00
       45    615  1.00
       45    620  1.00
       46      8  2.00
       46     73  6.00
       46    223  1.00
       46    363  1.00
       46    421  5.00
       46    472  2.00
       46    605  2.00
       46    609  2.00
       47     91  1.00
       47    183  2.00
       47    289  4.00
       47    328  1.00
       47    388  2.00
       47    435  1.00
       47    446  1.00
       47    701  1.00
       47    702  4.00
       48     18  1.00
       48     40  1.00
       48    201  1.00
       48    232  1.00
       48    571  1.00
       48    639  1.00
       48    682  1.00
       49    424  2.00
       49    463  2.00
       49    471  6.00
       49    681  3.00
       50    102  6.00
       50    115  2.00
       50    188  6.00
       50    209  2.00
       50    228  6.00
       50    245  6.00
       50    275  2.00
       50    395  6.00
       50    516  2.00
       51     12  1.00
       51    169  3.00
       51    441  1.00
       51    682  1.00
       52    117  1.00
       52    122  5.00
       52    140  4.00
       52    181  4.00
       52    242  6.00
       52    250  4.00
       52    287  1.00
       52    434  3.00
       52    435  4.00
       52    600  3.00
       53    280  2.00
       53    447  5.00
       53    457  6.00
       53    588  6.00
       53    708  2.00
       54     60  2.00
       54     65  4.00
       54    102  1.00
       54    118  1.00
       54    346  2.00
       54    361  2.00
       54    391  3.00
       54    438  1.00
       54    664  1.00
       55     56  3.00
       55    125  6.00
       55    271  2.00
       55    380  6.00
       55    495  4.00
       56    125  4.00
       56    177  1.00
       56    194  2.00
       56    271  5.00
       56    284  5.00
       56    380  4.00
       56    507  3.00
       56    573  5.00
       56    591  4.00
       57     79  4.00
       57    175  2.00
       57    490  2.00
       57    549  4.00
