DL
N=1235
FORMAT=EDGELIST1
DATA:
        1    102  3.00
        1    284  2.00
        1    430  6.00
        1    800  2.00
        1    870  6.00
        1   1100  6.00
        2    236  3.00
        2    660  4.00
        2    957  6.00
        2   1081  5.00
        2   1132  4.00
        3    322  5.00
        3    701  5.00
        3   1223  5.00
        3   1228  6.00
        4    832  1.00
        5    624  2.00
        5    637  2.00
        5    950  1.00
        5   1195  4.00
        7    170  3.00
        7    240  3.00
        7    328  2.00
        7    540  2.00
        8    161  2.00
        8    179  2.00
        8    628  4.00
        9    284  2.00
        9    420  3.00
        9    423  6.00
        9    765  4.00
        9    819  3.00
        9   1100  1.00
        9   1197  6.00
       10    255  1.00
       10    280  3.00
       10    284  6.00
       10    290  1.00
       10    537  1.00
       10   1152  6.00
       10   1188  2.00
       10   1203  1.00
       11      7  2.00
       11    189  2.00
       11    246  2.00
       11    606  2.00
       11    655  1.00
       11    758  1.00
       11    961  2.00
       11   1041  1.00
       11   1144  2.00
       12    284  1.00
       12    387  3.00
       12    423  6.00
       12    765  5.00
       12    896  4.00
       12   1197  5.00
       14    256  4.00
       14    274  2.00
       14    461  2.00
       14    607  1.00
       14    866  6.00
       14    990  3.00
       14   1062  3.00
       16    374  4.00
       16    478  5.00
       16    945  6.00
       16   1090  1.00
       17   1035  1.00
       18     25  6.00
       18    702  6.00
       18    750  3.00
       18    980  5.00
       18   1133  4.00
       19     13  5.00
       19    696  6.00
       19    782  6.00
       19    836  6.00
       19    837  4.00
       20     17  1.00
       20    138  2.00
       20    191  3.00
       20    761  2.00
       21    648  6.00
       21    684  1.00
       21    744  4.00
       21   1007  6.00
       21   1017  6.00
       21   1111  5.00
       21   1232  3.00
       22    475  1.00
       22    602  1.00
       22    611  3.00
       22    709  4.00
       22    722  1.00
       22    871  2.00
       22   1163  2.00
       23    269  3.00
       23    345  1.00
       24     49  3.00
       24    703  5.00
       25     18  3.00
       25    980  4.00
       26    222  6.00
       26    566  3.00
       26    675  4.00
       26    832  1.00
       28    315  1.00
       29    839  6.00
       30     11  1.00
       30    590  2.00
       30    596  2.00
       30    690  6.00
       30    913  3.00
       30    917  2.00
       31     32  6.00
       31    411  5.00
       31    622  1.00
       31    750  4.00
       31    869  3.00
       31    951  6.00
       31   1142  3.00
       32     31  6.00
       32    411  6.00
       32    595  6.00
       32    750  6.00
       32    869  2.00
       32    951  1.00
       32   1142  4.00
       33     70  2.00
       33    437  1.00
       33    770  5.00
       33    992  1.00
       34    465  2.00
       34    779  6.00
       34    850  6.00
       34   1106  2.00
       34   1145  3.00
       35    345  2.00
       35    536  2.00
       35    596  2.00
       35    603  2.00
       35    680  2.00
       35    719  2.00
       35    930  3.00
       35   1096  1.00
       36     57  3.00
       36    319  6.00
       36    377  1.00
       36    581  1.00
       36    857  1.00
       36   1091  1.00
       37    241  2.00
       37    524  1.00
       37    648  2.00
       37    778  2.00
       37    981  1.00
       38    531  5.00
       39    251  2.00
       39    464  2.00
       39    473  1.00
       39    577  1.00
       39    761  1.00
       39    991  1.00
       39   1035  1.00
       39   1075  2.00
       40    123  3.00
       40    131  1.00
       40    502  5.00
       40    762  2.00
       40    938  6.00
       40   1189  2.00
       41    855  2.00
       42    137  4.00
       42    187  1.00
       42    463  4.00
       42    492  2.00
       42    626  6.00
       42   1121  4.00
       43     64  4.00
       43    127  1.00
       43    614  5.00
       43    815  3.00
       43    841  1.00
       43    864  3.00
       43    909  6.00
       43    966  2.00
       43   1148  4.00
       44      7  1.00
       44    292  1.00
       44    407  2.00
       44    432  1.00
       44    477  2.00
       44   1127  2.00
       45    389  2.00
       45    439  2.00
       45    479  2.00
       45    791  6.00
       45    804  2.00
       45   1030  3.00
       46    108  5.00
       46    109  2.00
       46    252  3.00
       46    357  3.00
       46    358  3.00
       46    379  6.00
       46    534  2.00
       46   1221  2.00
       47    200  2.00
       49    104  4.00
       49    697  5.00
       49    823  2.00
       49   1126  1.00
       50    163  2.00
       50    207  4.00
       50    355  4.00
       50    450  5.00
       50    823  2.00
       50    849  2.00
       50   1041  2.00
       50   1173  3.00
       50   1222  2.00
       51     29  6.00
       51    790  6.00
       51    952  6.00
       51   1067  6.00
       54    273  4.00
       55     42  1.00
       55   1225  1.00
       56     84  2.00
       56    518  1.00
       56    867  2.00
       56    931  1.00
       56   1130  1.00
       57    161  1.00
       57    193  1.00
       57    319  3.00
       57    522  1.00
       57    641  1.00
       57    698  4.00
       57    707  1.00
       57    893  1.00
       57   1011  1.00
       58     93  5.00
       58    141  4.00
       58    416  6.00
       58    865  5.00
       58    891  6.00
       59    515  1.00
       59    671  2.00
       59    696  1.00
       59    868  6.00
       59   1219  2.00
       60    120  1.00
       60    170  1.00
       60    487  5.00
       60    877  3.00
       60    879  5.00
       60   1166  3.00
       60   1198  2.00
       61     84  3.00
       61    146  3.00
       61    336  2.00
       61    518  3.00
       62    105  6.00
       62    292  6.00
       62    332  6.00
       62    373  4.00
       62    792  4.00
       62   1020  3.00
       63    261  2.00
       63    533  1.00
       63    860  2.00
       63   1206  3.00
       64     43  4.00
       64    127  2.00
       64    379  3.00
       64    465  2.00
       64    658  2.00
       64    685  2.00
       64   1092  2.00
       64   1106  2.00
       64   1108  2.00
       66      7  1.00
       66    502  6.00
       66    682  3.00
       66    879  5.00
       67    385  3.00
       67    482  3.00
       67    699  2.00
       68    668  3.00
       68    973  4.00
       70     33  2.00
       70    437  1.00
       70    677  1.00
       70    742  2.00
       71    885  2.00
       71    889  5.00
       72    331  2.00
       72    393  2.00
       72    430  3.00
       72    627  2.00
       72    870  2.00
       73    340  3.00
       73    372  1.00
       73    591  3.00
       73    600  1.00
       73    721  1.00
       73    766  1.00
       73   1073  2.00
       74    149  2.00
       74    426  4.00
       74    660  3.00
       74    869  3.00
       74    908  4.00
       74   1132  1.00
       74   1191  1.00
       75    102  3.00
       75    220  3.00
       75    256  2.00
       75   1227  2.00
       76    352  5.00
       76    471  1.00
       76    927  2.00
       76   1158  1.00
       78     99  1.00
       78    167  3.00
       78    405  2.00
       78    528  2.00
       79    102  3.00
       79    141  2.00
       79    221  5.00
       79    363  6.00
       79    408  2.00
       79    736  6.00
       79    891  2.00
       79    998  6.00
       80     51  3.00
       80     73  1.00
       80    361  2.00
       80    721  1.00
       80    813  1.00
       80    826  1.00
       80    966  6.00
       80   1048  4.00
       81    227  5.00
       81    591  1.00
       81    601  5.00
       81    643  6.00
       81    721  1.00
       81   1031  5.00
       83    135  5.00
       83    338  1.00
       83    675  1.00
       83    954  1.00
       83   1069  2.00
       85    276  4.00
       85    526  3.00
       85    806  6.00
       85   1158  4.00
       86    154  3.00
       86    308  3.00
       86    695  3.00
       86    706  1.00
       86    808  3.00
       86    867  1.00
       86    931  1.00
       87    305  6.00
       87    328  6.00
       87    883  6.00
       87    938  6.00
       87   1064  5.00
       87   1067  6.00
       88    113  3.00
       88    248  2.00
       88    360  1.00
       88    649  5.00
       88    682  2.00
       88   1002  3.00
       88   1039  3.00
       88   1043  3.00
       88   1167  5.00
       89     42  1.00
       89    143  6.00
       89    405  2.00
       89    610  1.00
       89   1020  2.00
       90    453  3.00
       90   1090  6.00
       90   1111  6.00
       91    314  1.00
       91    390  6.00
       91    615  2.00
       91    700  1.00
       91    959  1.00
       91   1094  4.00
       91   1136  2.00
       91   1161  5.00
       92     54  1.00
       93     58  5.00
       93    222  2.00
       93    416  4.00
       93   1188  4.00
       96    251  1.00
       96    386  1.00
       96    421  3.00
       96    582  1.00
       96    677  1.00
       96    847  2.00
       96   1143  3.00
       96   1158  3.00
       96   1187  1.00
       97    139  2.00
       97    346  2.00
       97    416  2.00
       97    448  4.00
       97    452  1.00
       97    481  4.00
       97    613  2.00
       97    820  2.00
      100    111  6.00
      100    156  4.00
      100    827  4.00
      101    148  3.00
      101    204  1.00
      101    215  3.00
      101    641  1.00
      101    825  5.00
      101   1199  1.00
      102      1  4.00
      102     75  5.00
      102    220  6.00
      102    256  6.00
      102    446  6.00
      102    622  3.00
      102   1100  4.00
      103    192  1.00
      103    846  1.00
      103   1127  4.00
      104     49  6.00
      104    395  4.00
      104    697  4.00
      104    781  1.00
      104    833  1.00
      104    839  3.00
      104    913  2.00
      105     78  6.00
      105    405  6.00
      106    737  3.00
      107    413  5.00
      108     46  5.00
      108    109  1.00
      108    252  5.00
      108    358  6.00
      108    470  1.00
      108    534  2.00
      108    676  2.00
      108    772  5.00
      108    776  5.00
      109     46  1.00
      109    108  1.00
      109    340  1.00
      109    358  1.00
      109    470  5.00
      109    600  1.00
      109   1051  1.00
      110    541  1.00
      110    728  1.00
      110    943  5.00
      111     62  5.00
      111    100  6.00
      111    267  6.00
      111    509  1.00
      111    521  4.00
      112    646  6.00
      112    910  5.00
      112   1101  3.00
      113     88  4.00
      113    252  1.00
      113   1002  2.00
      113   1039  3.00
      113   1043  5.00
      113   1050  4.00
      113   1065  2.00
      113   1131  2.00
      114    239  4.00
      114    248  3.00
      114    284  3.00
      114    301  6.00
      114    720  2.00
      114    783  5.00
      114   1217  6.00
      115    243  4.00
      115    455  6.00
      115    488  1.00
      115    746  3.00
      115    940  2.00
      115   1037  2.00
      115   1192  4.00
      116    576  6.00
      116    696  3.00
      116    746  5.00
      116   1085  4.00
      117      9  5.00
      117     12  5.00
      117    301  2.00
      117    768  2.00
      117    897  4.00
      117   1034  6.00
      117   1169  3.00
      118    750  4.00
      120      7  1.00
      120     60  1.00
      120    170  1.00
      120    240  1.00
      120    254  1.00
      120    646  1.00
      120    879  1.00
      120   1126  1.00
      121    349  2.00
      121    417  1.00
      121    497  3.00
      121   1128  2.00
      122    306  1.00
      122    364  3.00
      123    131  6.00
      123    512  6.00
      123    560  6.00
      123    729  6.00
      123    795  4.00
      123    830  6.00
      123   1044  4.00
      123   1209  1.00
      124     96  4.00
      124    434  4.00
      124    435  2.00
      124    543  2.00
      124    685  1.00
      124   1143  2.00
      125    755  1.00
      125   1049  2.00
      126    286  2.00
      126    369  2.00
      126    469  4.00
      126    663  3.00
      126    803  4.00
      126   1001  3.00
      126   1010  2.00
      126   1145  5.00
      126   1187  3.00
      127     43  1.00
      127     64  1.00
      127    288  1.00
      127    379  2.00
      127    602  2.00
      127    658  1.00
      127    709  1.00
      127    752  1.00
      127    909  4.00
      128    374  5.00
      128    551  4.00
      128    616  3.00
      128    630  4.00
      128    859  3.00
      128    900  2.00
      129    335  2.00
      129    576  3.00
      129    671  2.00
      129    874  3.00
      129   1051  3.00
      129   1162  5.00
      131     40  1.00
      131    560  4.00
      131    729  5.00
      131    856  1.00
      131    938  2.00
      131   1111  5.00
      131   1189  3.00
      132    425  3.00
      132    476  3.00
      132    655  4.00
      132    823  5.00
      132    843  2.00
      132   1008  2.00
      132   1041  2.00
      133    158  1.00
      133    429  1.00
      133   1091  1.00
      133   1153  5.00
      133   1226  1.00
      135     83  6.00
      135    222  1.00
      135    624  3.00
      135    675  1.00
      136    544  6.00
      137     42  4.00
      137    492  3.00
      137    586  6.00
      137    751  3.00
      137    840  3.00
      137   1064  3.00
      137   1232  2.00
      138     17  2.00
      138     20  3.00
      138    323  2.00
      138    807  2.00
      139     97  5.00
      139    346  5.00
      139    452  5.00
      139    478  4.00
      139    481  4.00
      140    284  2.00
      140    856  1.00
      142     77  4.00
      142    251  6.00
      142    257  1.00
      142    464  1.00
      142    633  1.00
      142    761  6.00
      142    903  1.00
      142   1035  3.00
      143     62  2.00
      143     89  6.00
      143    105  2.00
      143    152  1.00
      143    373  2.00
      144    123  2.00
      144    131  1.00
      144    295  1.00
      144    615  1.00
      144    768  1.00
      144   1044  3.00
      144   1169  1.00
      145    311  3.00
      145    536  4.00
      145    603  2.00
      145    719  1.00
      147     38  4.00
      148     11  2.00
      148    101  2.00
      148    217  3.00
      148    289  6.00
      148    433  2.00
      148    758  2.00
      148   1222  6.00
      149     74  5.00
      149    426  4.00
      149    524  6.00
      149    778  6.00
      149    957  3.00
      149   1191  4.00
      149   1209  4.00
      150    247  3.00
      150    281  3.00
      150   1010  2.00
      150   1162  1.00
      151   1076  5.00
      152    143  5.00
      152    656  6.00
      152   1020  6.00
      152   1040  5.00
      152   1102  2.00
      152   1179  3.00
      153    233  1.00
      153    304  1.00
      154     59  1.00
      154    159  3.00
      154    362  2.00
      154    396  6.00
      155    170  6.00
      155    432  1.00
      155    649  3.00
      155   1002  2.00
      155   1043  2.00
      155   1050  1.00
      155   1131  1.00
      155   1144  2.00
      156     62  6.00
      156    100  3.00
      156    827  2.00
      157    216  5.00
      157    218  4.00
      157    304  1.00
      157    385  2.00
      157    564  5.00
      157    716  2.00
      157    756  3.00
      157   1124  2.00
      158    133  3.00
      158    251  1.00
      158    991  5.00
      159    376  5.00
      159    399  3.00
      159    696  6.00
      160    462  1.00
      160    929  3.00
      160   1006  4.00
      160   1077  2.00
      161      8  1.00
      161   1154  5.00
      162     22  2.00
      162    303  2.00
      162   1233  4.00
      163    313  3.00
      163    823  2.00
      163    843  2.00
      163   1114  2.00
      163   1123  3.00
      164     44  1.00
      164    727  1.00
      164   1071  1.00
      164   1107  1.00
      164   1130  1.00
      165    406  1.00
      165    719  1.00
      165    757  1.00
      165    997  3.00
      165   1130  4.00
      165   1205  6.00
      166      1  2.00
      166    181  1.00
      166    383  4.00
      166    967  2.00
      167    603  1.00
      167    840  6.00
      168    300  4.00
      168    533  1.00
      168    612  1.00
      168    929  1.00
      168   1130  4.00
      170      7  3.00
      170    155  5.00
      170    214  3.00
      170    432  2.00
      170    540  2.00
      171    512  5.00
      171    560  5.00
      171   1070  4.00
      172    939  3.00
      172   1172  6.00
      172   1173  5.00
      172   1205  3.00
      176     55  4.00
      176    453  1.00
      177     80  6.00
      177    254  6.00
      177    271  6.00
      177    327  2.00
      177    488  4.00
      177    658  5.00
      177    726  5.00
      177    826  5.00
      177    871  5.00
      177   1048  6.00
      178     92  4.00
      179      8  1.00
      179     76  2.00
      179    628  6.00
      179   1211  2.00
      180    577  3.00
      180    580  5.00
      180    653  1.00
      180    761  1.00
      180    808  1.00
      180    854  2.00
      181    280  4.00
      181    657  6.00
      181    720  1.00
      181    736  1.00
      181    819  1.00
      182    284  2.00
      182    484  3.00
      182   1217  3.00
      184     12  4.00
      184    284  3.00
      184    374  1.00
      184    527  5.00
      184    530  6.00
      184    617  1.00
      184    711  2.00
      184    795  2.00
      184    981  1.00
      184   1188  5.00
      185    376  4.00
      185    477  3.00
      185    989  3.00
      186    119  2.00
      186    367  2.00
      186    369  4.00
      186    856  6.00
      186   1110  6.00
      186   1224  2.00
      187    744  6.00
      187    794  4.00
      187    914  1.00
      187   1232  6.00
      188   1190  4.00
      189    184  1.00
      189    521  1.00
      189    720  1.00
      189    765  1.00
      189    794  1.00
      189    981  5.00
      189   1018  2.00
      189   1054  3.00
      189   1201  1.00
      190    746  4.00
      190   1059  2.00
      191     20  4.00
      191    573  1.00
      191    633  2.00
      191    770  1.00
      191    950  2.00
      191   1079  1.00
      193     57  4.00
      193    698  3.00
      193    781  2.00
      195    432  1.00
      195    571  1.00
      195    602  1.00
      195    709  1.00
      195    804  1.00
      195   1138  6.00
      197    147  2.00
      199      6  1.00
      199    406  1.00
      199    450  1.00
      199    590  2.00
      199    596  1.00
      199    781  1.00
      199    917  2.00
