  2  3 12
  1  5  9
  2  1  9
  1  1  7
  1  3 10
  2  1 10
  1  1 12
  1  4 10
  2  3 11
  1  4  7
  2  1 12
  1  1  7
  1  1  9
  1  3  8
  2  1 10
  2  4  9
  2  1  9
  2  3  7
  1  1  7
  1  1  9
  1  3  7
  1  5  8
  2  3 10
  2  1 10
  2  1  8
  1  0 12
  1  4  7
  2  4 10
  1  1  7
  2  4  9
  2  4 11
  1  1 12
  1  5 10
  2  4  9
  1  3  8
  1  1 10
  1  1  8
  1  5 12
  1  1 10
  2  5 11
  2  5 11
  1  1 12
  2  5  7
  2  5  9
  2  1 10
  1  1 10
  1  1 10
  1  3  9
  2  1 11
  1  1  7
  1  4  7
  1  1  7
  1  4  8
  1  4 12
  2  4  7
  2  4 11
  1  4  7
  1  5  8
  1  4 12
  2  4  9
  2  4  7
  2  4  9
  1  4 10
  1  4 10
  1  4  8
  1  4 12
  2  4 11
  2  4 11
  2  1  9
  2  4 11
  1  4 10
  1  4 12
  2  3  9
  1  3 11
  1  3 12
  0  3 11
  1  1  7
  1  1  8
  2  0  9
  1  1  7
  1  1 11
  2  4  9
  2  4 11
  1  4  9
  1  4  7
  2  4  9
  2  4  7
  1  4  7
  2  4 10
  1  4 12
  1  1  7
  2  1  9
  2  3  9
  2  1 12
  2  1 12
  1  1  9
  1  5  8
  2  1 11
  2  1 12
  2  3  7
  1  4 11
  2  4  8
  2  4  8
  1  1 10
  1  4 11
  2  4  7
  2  4  7
  1  4 12
  1  3  9
  1  3 12
  1  3 12
  1  1 11
  1  3 10
  2  1 11
  1  3 11
  1  1 12
  1  3 11
  2  1  7
  1  1 10
  1  1  9
  1  3  8
  2  3  9
  1  3  9
  2  5  8
  2  1 11
  2  3  8
  2  1  8
  2  4  9
  2  1  7
  2  3  9
  1  4  8
  2  4  7
  0  1  9
  1  4  9
  2  4  9
  1  3 12
  1  3 10
  2  3 12
  1  1 12
  1  5 11
  1  3  9
  1  1 12
  2  3 12
  2  1  8
  2  1  8
  1  3 12
  2  3  9
  2  3  8
  2  3 10
  1  3 12
  2  3  8
  1  1 10
  2  1  7
  2  1 12
